stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,import_id,city_name,ext_siri1_id,ext_stop_headsigns,stop_code_insee
MANG12,MANG12,Mairie d'Anglet,Anglet - Mairie d'Anglet,43.48068300,-1.51367700,,,0,place_MANG,2,MANG12,Anglet,MANG12,Direction ~ Norabidea: Bayonne Sainsontan,64024
MBAY01,MBAY01,Mairie de Bayonne,Bayonne - Mairie de Bayonne,43.49365700,-1.47462900,,,0,place_MBAY,2,MBAY01,Bayonne,MBAY01,Direction ~ Norabidea: Biarritz Mairie de Biarritz Louis Barthou / Biarritz Aéroport/Bidart Izarbel …,64102
MBAY02,MBAY02,Mairie de Bayonne,Bayonne - Mairie de Bayonne,43.49380900,-1.47489100,,,0,place_MBAY,2,MBAY02,Bayonne,MBAY02,Direction ~ Norabidea: Bayonne Hauts de Bayonne / Bayonne Sainsontan / Tarnos Garròs,64102
EDOU11,EDOU11,Mairie de Biarritz Edouard 7,Biarritz - Mairie de Biarritz Edouard 7,43.48347500,-1.55877000,,,0,place_EDOU,2,EDOU11,Biarritz,EDOU11,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Anglet Redon/La Barre / Bidart Lore Landa,64122
EDOU12,EDOU12,Mairie de Biarritz Edouard 7,Biarritz - Mairie de Biarritz Edouard 7,43.48315700,-1.55872800,,,0,place_EDOU,2,EDOU12,Biarritz,EDOU12,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis / Biarritz Cité Scolaire / Bayonne Place des B…,64122
MBIA03,MBIA03,Mairie de Biarritz L. Barthou,Biarritz - Mairie de Biarritz L. Barthou,43.48334500,-1.55788500,,,0,place_MBIA,2,MBIA03,Biarritz,MBIA03,Direction ~ Norabidea: Bayonne Hauts de Bayonne,64122
MBID03,MBID03,Mairie de Bidart,Bidart - Mairie de Bidart,43.43985800,-1.58965000,,,0,place_MBID,2,MBID03,Bidart,MBID03,Direction ~ Norabidea: Bayonne Marrac,64125
HVBC2,HVBC2,Mairie de Boucau,Boucau - Mairie de Boucau,43.52417900,-1.48563100,,,0,place_HVBC,2,HVBC2,Boucau,HVBC2,Direction ~ Norabidea: Tarnos Square Mora / Ondres Ondres Plage,64140
MOND01,MOND01,Mairie de Ondres,Ondres - Mairie de Ondres,43.56083100,-1.44924800,,,0,place_MOND,2,MOND01,Ondres,MOND01,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,40209
MOND02,MOND02,Mairie de Ondres,Ondres - Mairie de Ondres,43.56085500,-1.44871100,,,0,place_MOND,2,MOND02,Ondres,MOND02,Direction ~ Norabidea: Ondres Ondres Plage,40209
MSTM01,MSTM01,Mairie de Saint-Martin de Seignanx,Saint-Martin-de-Seignanx - Mairie de Saint-Martin de Seignanx,43.54458600,-1.38608800,,,0,place_MSTM,2,MSTM01,Saint-Martin-de-Seignanx,MSTM01,Direction ~ Norabidea: Bayonne Hauts de Bayonne,40273
MSTM02,MSTM02,Mairie de Saint-Martin de seignanx,Saint-Martin-de-Seignanx - Mairie de Saint-Martin de seignanx,43.54409300,-1.38543300,,,0,place_MSTM,2,MSTM02,Saint-Martin-de-Seignanx,MSTM02,Direction ~ Norabidea: Saint-martin de Seignanx Stade Goni,40273
HDVT01,HDVT01,Mairie de Tarnos,Tarnos - Mairie de Tarnos,43.54052700,-1.46101900,,,0,place_HDVT,2,HDVT01,Tarnos,HDVT01,Direction ~ Norabidea: Bayonne Technocité,40312
HDVT02,HDVT02,Mairie de Tarnos,Tarnos - Mairie de Tarnos,43.54066100,-1.46084500,,,0,place_HDVT,2,HDVT02,Tarnos,HDVT02,Direction ~ Norabidea: Tarnos Garròs,40312
MDAS01,MDAS01,Maison des Associations,Boucau - Maison des Associations,43.52914900,-1.47387300,,,0,place_MDAS,1,MDAS01,Boucau,MDAS01,Direction ~ Norabidea: Boucau La Pinède,64140
MDAS02,MDAS02,Maison des Associations,Boucau - Maison des Associations,43.52936900,-1.47370900,,,0,place_MDAS,1,MDAS02,Boucau,MDAS02,Direction ~ Norabidea: Tarnos Square Mora,64140
MAIS02,MAIS02,Maison pour Tous,Anglet - Maison pour Tous,43.48257900,-1.51379700,,,0,place_MAIS,2,MAIS02,Anglet,MAIS02,Direction ~ Norabidea: Anglet Quintaou/Endarra,64024
MAOU01,MAOU01,Maouberne,Tarnos - Maouberne,43.52055400,-1.43401600,,,0,place_MAOU,2,MAOU01,Tarnos,MAOU01,Direction ~ Norabidea: Tarnos Baudonne,40312
MAOU02,MAOU02,Maouberne,Tarnos - Maouberne,43.52101400,-1.43386500,,,0,place_MAOU,2,MAOU02,Tarnos,MAOU02,Direction ~ Norabidea: Tarnos Collège Wallon,40312
MRGO01,MRGO01,Marengo,Bayonne - Marengo,43.49094200,-1.47463400,,,0,place_MRGO,2,MRGO01,Bayonne,MRGO01,Direction ~ Norabidea: Bayonne Glain,64102
MARG01,MARG01,Marguit,Tarnos - Marguit,43.51738200,-1.43521600,,,0,place_MARG,2,MARG01,Tarnos,MARG01,Direction ~ Norabidea: Tarnos Baudonne,40312
MARG02,MARG02,Marguit,Tarnos - Marguit,43.51739500,-1.43505800,,,0,place_MARG,2,MARG02,Tarnos,MARG02,Direction ~ Norabidea: Tarnos Collège Wallon,40312
FHAR11,FHAR11,Marigorri,Saint-Pierre-d'Irube - Marigorri,43.46266500,-1.44116300,,,0,place_FHAR,2,FHAR11,Saint-Pierre-d'Irube,FHAR11,Direction ~ Norabidea: Bayonne Place des Basques / Biarritz Gare de Biarritz,64496
FHAR12,FHAR12,Marigorri,Saint-Pierre-d'Irube - Marigorri,43.46267200,-1.44060500,,,0,place_FHAR,2,FHAR12,Saint-Pierre-d'Irube,FHAR12,Direction ~ Norabidea: Saint Pierre d'Irube C.Cial Ametzondo,64496
MARH01,MARH01,Marihart,Bidart - Marihart,43.45033200,-1.57525800,,,0,place_MARH,2,MARH01,Bidart,MARH01,Direction ~ Norabidea: Bidart Uhabia,64125
MARH02,MARH02,Marihart,Bidart - Marihart,43.45065400,-1.57473500,,,0,place_MARH,2,MARH02,Bidart,MARH02,Direction ~ Norabidea: Biarritz Mairie de Biarritz Louis Barthou,64125
MRNL01,MRNL01,Marinella,Anglet - Marinella,43.50300800,-1.53662800,,,0,place_MRNL,2,MRNL01,Anglet,MRNL01,Direction ~ Norabidea: Anglet Chambre d'Amour / Bidart Lore Landa,64024
MRNL02,MRNL02,Marinella,Anglet - Marinella,43.50299700,-1.53640200,,,0,place_MRNL,2,MRNL02,Anglet,MRNL02,Direction ~ Norabidea: Bayonne Hauts de Bayonne / Anglet Coeur de Sutar/Troix Croix / Bayonne Place …,64024
MARO01,MARO01,Marouette,Bayonne - Marouette,43.48587800,-1.49128200,,,0,place_MARO,2,MARO01,Bayonne,MARO01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64102
MARO02,MARO02,Marouette,Bayonne - Marouette,43.48576200,-1.49077500,,,0,place_MARO,2,MARO02,Bayonne,MARO02,Direction ~ Norabidea: Bayonne Sainsontan,64102
MARQ02,MARQ02,Marquisat,Bayonne - Marquisat,43.49473200,-1.46731900,,,0,place_MARQ,2,MARQ02,Bayonne,MARQ02,Direction ~ Norabidea: Bayonne Quartier Arènes,64102
MRRC03,MRRC03,Marrac,Bayonne - Marrac,43.47722100,-1.48337100,,,0,place_MRRC1,2,MRRC03,Bayonne,MRRC03,Direction ~ Norabidea: Bidart Mairie de Bidart,64102
MRRC01,MRRC01,Marrac-Largenté,Bayonne - Marrac-Largenté,43.47666000,-1.48407700,,,0,place_MRRC,2,MRRC01,Bayonne,MRRC01,Direction ~ Norabidea: Bayonne Technocité,64102
MRRC02,MRRC02,Marrac-Largenté,Bayonne - Marrac-Largenté,43.47659600,-1.48394200,,,0,place_MRRC,2,MRRC02,Bayonne,MRRC02,Direction ~ Norabidea: Tarnos Garròs,64102
MAST01,MAST01,Mastouloucia,Saint-Pierre-d'Irube - Mastouloucia,43.45950700,-1.43051400,,,0,place_MAST,2,MAST01,Saint-Pierre-d'Irube,MAST01,Direction ~ Norabidea: Bayonne Lauga/Cassin/Marrac / Saint Pierre D'Irube Aturri,64496
MAST02,MAST02,Mastouloucia,Saint-Pierre-d'Irube - Mastouloucia,43.45949600,-1.43059100,,,0,place_MAST,2,MAST02,Saint-Pierre-d'Irube,MAST02,Direction ~ Norabidea: Saint Pierre D'Irube Mur à gauche/Hillans / Saint Pierre D'Irube Bel Air,64496
MATI01,MATI01,Matignon,Boucau - Matignon,43.53172000,-1.46640600,,,0,place_MATI,2,MATI01,Boucau,MATI01,Direction ~ Norabidea: Tarnos Square Mora,64140
MATI02,MATI02,Matignon,Boucau - Matignon,43.53164200,-1.46562600,,,0,place_MATI,2,MATI02,Boucau,MATI02,Direction ~ Norabidea: Boucau La Pinède,64140
MTRS01,MTRS01,Matràs,Bayonne - Matràs,43.50305000,-1.46797900,,,0,place_MTRS,2,MTRS01,Bayonne,MTRS01,Direction ~ Norabidea: Bayonne Technocité / Anglet Quintaou/Endarra,64102
MTRS02,MTRS02,Matràs,Bayonne - Matràs,43.50300900,-1.46781000,,,0,place_MTRS,2,MTRS02,Bayonne,MTRS02,Direction ~ Norabidea: Tarnos Garròs / Tarnos Square Mora,64102
MAUB01,MAUB01,Maubèc,Bayonne - Maubèc,43.49787700,-1.46775200,,,0,place_MAUB,2,MAUB01,Bayonne,MAUB01,Direction ~ Norabidea: Biarritz Mairie de Biarritz Louis Barthou / Bayonne Technocité / Anglet Quint…,64102
MAUB02,MAUB02,Maubèc,Bayonne - Maubèc,43.49796000,-1.46756300,,,0,place_MAUB,2,MAUB02,Bayonne,MAUB02,Direction ~ Norabidea: Bayonne Hauts de Bayonne / Tarnos Garròs / Tarnos Square Mora,64102
MAYE01,MAYE01,Maye,Tarnos - Maye,43.52905400,-1.44626800,,,0,place_MAYE,2,MAYE01,Tarnos,MAYE01,Direction ~ Norabidea: Bayonne Lauga/Cassin/Marrac / Bayonne Villa Pia/Marrac,40312
MAYE02,MAYE02,Maye,Tarnos - Maye,43.52908300,-1.44610400,,,0,place_MAYE,2,MAYE02,Tarnos,MAYE02,Direction ~ Norabidea: Tarnos Grand Jean,40312
MAYO01,MAYO01,Mayol,Biarritz - Mayol,43.48418700,-1.54292100,,,0,place_MAYO,2,MAYO01,Biarritz,MAYO01,Direction ~ Norabidea: Biarritz Jardin Public,64122
MELV01,MELV01,Melville Lynch,Anglet - Melville Lynch,43.46745900,-1.49775400,,,0,place_MELV,2,MELV01,Anglet,MELV01,Direction ~ Norabidea: Anglet Coeur de Sutar/Troix Croix / Bayonne Marrac,64024
MELV02,MELV02,Melville Lynch,Anglet - Melville Lynch,43.46761100,-1.49756700,,,0,place_MELV,2,MELV02,Anglet,MELV02,Direction ~ Norabidea: Anglet Chambre d'Amour / Bidart Mairie de Bidart,64024
GNRL03,GNRL03,Mendibista,Arcangues - Mendibista,43.43300300,-1.50587900,,,0,place_GNRL,2,GNRL03,Arcangues,GNRL03,Direction ~ Norabidea: Bayonne Place des Basques / Biarritz Gare de Biarritz,64038
MBUR03,MBUR03,Mendiburua,Villefranque - Mendiburua,43.43462400,-1.44186700,,,0,place_MBUR,2,MBUR03,Villefranque,MBUR03,Direction ~ Norabidea: Bayonne Place des Basques,64558
MEND01,MEND01,Mendixka,Bassussarry - Mendixka,43.44668300,-1.51241600,,,0,place_MEND,2,MEND01,Bassussarry,MEND01,Direction ~ Norabidea: Biarritz Gare de Biarritz,64100
MEND02,MEND02,Mendixka,Bassussarry - Mendixka,43.44662500,-1.51252000,,,0,place_MEND,2,MEND02,Bassussarry,MEND02,Direction ~ Norabidea: Bayonne Place des Basques,64100
MERG01,MERG01,Mer et Golf,Anglet - Mer et Golf,43.49352900,-1.54571500,,,0,place_MERG,2,MERG01,Anglet,MERG01,Direction ~ Norabidea: Bidart Lore Landa,64024
MERG02,MERG02,Mer et Golf,Anglet - Mer et Golf,43.49344900,-1.54561400,,,0,place_MERG,2,MERG02,Anglet,MERG02,Direction ~ Norabidea: Bayonne Place des Basques,64024
HIPP03,HIPP03,Migron,Biarritz - Migron,43.47254800,-1.55024300,,,0,place_HIPP-MIGR,2,HIPP03,Biarritz,HIPP03,Direction ~ Norabidea: Biarritz St Charles,64122
MIGR02,MIGR02,Migron,Biarritz - Migron,43.47254900,-1.55036500,,,0,place_HIPP-MIGR,2,MIGR02,Biarritz,MIGR02,Direction ~ Norabidea: Biarritz Hippodrome,64122
MIM01,MIM01,Mimosas,Biarritz - Mimosas,43.48682000,-1.55042900,,,0,place_MIM,2,MIM01,Biarritz,MIM01,Direction ~ Norabidea: Biarritz Jardin Public,64122
MNVA01,MNVA01,Minerva,Anglet - Minerva,43.48084200,-1.50908600,,,0,place_MNVA,2,MNVA01,Anglet,MNVA01,Direction ~ Norabidea: Anglet Redon/La Barre / Anglet Quintaou/Endarra / Anglet Chambre d'Amour,64024
MNVA02,MNVA02,Minerva,Anglet - Minerva,43.48064200,-1.50924900,,,0,place_MNVA,2,MNVA02,Anglet,MNVA02,Direction ~ Norabidea: Biarritz Cité Scolaire / Tarnos Square Mora / Anglet Coeur de Sutar/Troix Croix,64024
MING01,MING01,Ming,Tarnos - Ming,43.52548400,-1.45066700,,,0,place_MING,2,MING01,Tarnos,MING01,Direction ~ Norabidea: Tarnos Grimau / La Baye,40312
MING02,MING02,Ming,Tarnos - Ming,43.52546500,-1.45054500,,,0,place_MING,2,MING02,Tarnos,MING02,Direction ~ Norabidea: Tarnos Castillon,40312
MISP01,MISP01,Mispiracoitz,Saint-Pierre-d'Irube - Mispiracoitz,43.45492500,-1.43922300,,,0,place_MISP,2,MISP01,Saint-Pierre-d'Irube,MISP01,Direction ~ Norabidea: Bayonne Lauga/Cassin/Marrac / Saint Pierre D'Irube Aturri,64496
MISP02,MISP02,Mispiracoitz,Saint-Pierre-d'Irube - Mispiracoitz,43.45498600,-1.43924800,,,0,place_MISP,2,MISP02,Saint-Pierre-d'Irube,MISP02,Direction ~ Norabidea: Saint Pierre D'Irube Mur à gauche/Hillans / Saint Pierre D'Irube Bel Air,64496
MONB01,MONB01,Montbrun,Anglet - Montbrun,43.50378700,-1.49698800,,,0,place_MONB,2,MONB01,Anglet,MONB01,Direction ~ Norabidea: Biarritz Cité Scolaire / Bidart Lore Landa,64024
MONB02,MONB02,Montbrun,Anglet - Montbrun,43.50375400,-1.49637100,,,0,place_MONB,2,MONB02,Anglet,MONB02,Direction ~ Norabidea: Anglet Redon/La Barre / Bayonne Place des Basques,64024
MTVL01,MTVL01,Montdeville,Anglet - Montdeville,43.49268200,-1.50548500,,,0,place_MTVL,2,MTVL01,Anglet,MTVL01,Direction ~ Norabidea: Anglet St Anne/Endarra,64024
MTVL02,MTVL02,Montdeville,Anglet - Montdeville,43.49254300,-1.50568300,,,0,place_MTVL,2,MTVL02,Anglet,MTVL02,Direction ~ Norabidea: Anglet Lazaret,64024
MONT01,MONT01,Montespan,Boucau - Montespan,43.53152300,-1.48063200,,,0,place_MONT,2,MONT01,Boucau,MONT01,Direction ~ Norabidea: Anglet Quintaou/Endarra,64140
MONT02,MONT02,Montespan,Boucau - Montespan,43.53147800,-1.48050600,,,0,place_MONT,2,MONT02,Boucau,MONT02,Direction ~ Norabidea: Tarnos Square Mora,64140
MORA01,MORA01,Mora,Boucau - Mora,43.52776500,-1.46503400,,,0,place_MORA,2,MORA01,Boucau,MORA01,Direction ~ Norabidea: Tarnos Square Mora,64140
MORA02,MORA02,Mora,Boucau - Mora,43.52788900,-1.46560400,,,0,place_MORA,2,MORA02,Boucau,MORA02,Direction ~ Norabidea: Boucau La Pinède,64140
MVIL01,MVIL01,Mouguerre Village,Mouguerre - Mouguerre Village,43.47021400,-1.41567300,,,0,place_MVIL,2,MVIL01,Mouguerre,MVIL01,Direction ~ Norabidea: Mouguerre Cigaro,64407
MVIL02,MVIL02,Mouguerre Village,Mouguerre - Mouguerre Village,43.47022600,-1.41576500,,,0,place_MVIL,2,MVIL02,Mouguerre,MVIL02,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,64407
MSLT01,MSLT01,Moulin de Sault,Anglet - Moulin de Sault,43.48002300,-1.50988300,,,0,place_MSLT,2,MSLT01,Anglet,MSLT01,Direction ~ Norabidea: Biarritz Cité Scolaire,64024
MSLT02,MSLT02,Moulin de Sault,Anglet - Moulin de Sault,43.48004300,-1.50966900,,,0,place_MSLT,2,MSLT02,Anglet,MSLT02,Direction ~ Norabidea: Anglet Redon/La Barre,64024
MOUR01,MOUR01,Moura,Anglet - Moura,43.48029200,-1.52564300,,,0,place_MOUR,2,MOUR01,Anglet,MOUR01,Direction ~ Norabidea: Biarritz Mairie de Biarritz Louis Barthou,64024
MOUR02,MOUR02,Moura,Anglet - Moura,43.48020200,-1.52594300,,,0,place_MOUR,2,MOUR02,Anglet,MOUR02,Direction ~ Norabidea: Bayonne Hauts de Bayonne,64024
MIRAT02,MIRAT02,Mousse - Iraty,Biarritz - Mousse - Iraty,43.46695200,-1.54057900,,,0,place_MIRAT-MRAT,2,MIRAT02,Biarritz,MIRAT02,Direction ~ Norabidea: Saint Pierre d'Irube C.Cial Ametzondo / Bayonne Sainsontan,64122
MRAT01,MRAT01,Mousse - Iraty,Biarritz - Mousse - Iraty,43.46698400,-1.54091300,,,0,place_MIRAT-MRAT,2,MRAT01,Biarritz,MRAT01,Direction ~ Norabidea: Bayonne Place des Basques / Biarritz Gare de Biarritz / Biarritz Aéroport/Bid…,64122
MROL02,MROL02,Mousserolles,Boucau - Mousserolles,43.51694200,-1.48490200,,,0,place_MROL,2,MROL02,Boucau,MROL02,Direction ~ Norabidea: Tarnos Square Mora / Ondres Ondres Plage,64140
MSSO01,MSSO01,Moussou,Anglet - Moussou,43.49660000,-1.50226700,,,0,place_MSSO,2,MSSO01,Anglet,MSSO01,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
MSSO02,MSSO02,Moussou,Anglet - Moussou,43.49645500,-1.50181800,,,0,place_MSSO,2,MSSO02,Anglet,MSSO02,Direction ~ Norabidea: Bayonne Hauts de Bayonne,64024
MUSC01,MUSC01,Muscar,Bayonne - Muscar,43.49296900,-1.46232200,,,0,place_MUSC,2,MUSC01,Bayonne,MUSC01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64102
MUSC02,MUSC02,Muscar,Bayonne - Muscar,43.49289800,-1.46222200,,,0,place_MUSC,2,MUSC02,Bayonne,MUSC02,Direction ~ Norabidea: Bayonne Sainsontan,64102
MUSE01,MUSE01,Muses,Bayonne - Muses,43.47859800,-1.50464300,,,0,place_MUSE,2,MUSE01,Bayonne,MUSE01,Direction ~ Norabidea: Anglet Quintaou/Endarra / Anglet Chambre d'Amour,64102
MUSE02,MUSE02,Muses,Bayonne - Muses,43.47821200,-1.50476100,,,0,place_MUSE,2,MUSE02,Bayonne,MUSE02,Direction ~ Norabidea: Tarnos Square Mora / Anglet Coeur de Sutar/Troix Croix,64102
MEGN11,MEGN11,Mégnin,Anglet - Mégnin,43.49088900,-1.52511700,,,0,place_MEGN,2,MEGN11,Anglet,MEGN11,Direction ~ Norabidea: Anglet Coeur de Sutar/Troix Croix,64024
MEGN12,MEGN12,Mégnin,Anglet - Mégnin,43.49111900,-1.52525000,,,0,place_MEGN,2,MEGN12,Anglet,MEGN12,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
MEMO01,MEMO01,Mémorial,Tarnos - Mémorial,43.52951600,-1.49681400,,,0,place_MEMO,2,MEMO01,Tarnos,MEMO01,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,40312
MEMO02,MEMO02,Mémorial,Tarnos - Mémorial,43.52958400,-1.49637800,,,0,place_MEMO,2,MEMO02,Tarnos,MEMO02,Direction ~ Norabidea: Ondres Ondres Plage,40312
NPLN01,NPLN01,Napoléon,Bayonne - Napoléon,43.48711200,-1.46300300,,,0,place_NPLN,2,NPLN01,Bayonne,NPLN01,Direction ~ Norabidea: Mouguerre Cigaro,64102
NPLN02,NPLN02,Napoléon,Bayonne - Napoléon,43.48714000,-1.46283700,,,0,place_NPLN,2,NPLN02,Bayonne,NPLN02,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,64102
NORO01,NORO01,Noroit,Anglet - Noroit,43.52383600,-1.50415700,,,0,place_NORO,2,NORO01,Anglet,NORO01,Direction ~ Norabidea: Bidart Lore Landa,64024
NORO02,NORO02,Noroit,Anglet - Noroit,43.52331600,-1.50400600,,,0,place_NORO,2,NORO02,Anglet,NORO02,Direction ~ Norabidea: Bayonne Place des Basques,64024
SOLE01,SOLE01,Notary,Biarritz - Notary,43.46823900,-1.55481600,,,0,place_SOLE,2,SOLE01,Biarritz,SOLE01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64122
SOLE02,SOLE02,Notary,Biarritz - Notary,43.46881100,-1.55479800,,,0,place_SOLE,2,SOLE02,Biarritz,SOLE02,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,64122
SABA01,SABA01,Nouvelle Poste,Bayonne - Nouvelle Poste,43.49835800,-1.49292200,,,0,place_SABA,2,SABA01,Bayonne,SABA01,Direction ~ Norabidea: Bidart Lore Landa / Bayonne Place des Basques / Biarritz Gare de Biarritz,64102
SABA02,SABA02,Nouvelle Poste,Bayonne - Nouvelle Poste,43.49825700,-1.49275600,,,0,place_SABA,2,SABA02,Bayonne,SABA02,Direction ~ Norabidea: Bayonne Place des Basques / Saint Pierre d'Irube C.Cial Ametzondo,64102
NUMA01,NUMA01,Numa,Anglet - Numa,43.49025700,-1.50503700,,,0,place_NUMA,2,NUMA01,Anglet,NUMA01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64024
NUMA02,NUMA02,Numa,Anglet - Numa,43.48998100,-1.50456300,,,0,place_NUMA,2,NUMA02,Anglet,NUMA02,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,64024
OSHE01,OSHE01,O'Shea,Biarritz - O'Shea,43.47961900,-1.54588900,,,0,place_OSHE,2,OSHE01,Biarritz,OSHE01,Direction ~ Norabidea: Biarritz Harispe,64122
OSHE02,OSHE02,O'Shea,Biarritz - O'Shea,43.47997700,-1.54580600,,,0,place_OSHE,2,OSHE02,Biarritz,OSHE02,Direction ~ Norabidea: Biarritz Haraout,64122
OFTS02,OFTS02,Office de Tourisme du Seignanx,Ondres - Office de Tourisme du Seignanx,43.56292600,-1.44645200,,,0,place_OFTS,2,OFTS02,Ondres,OFTS02,Direction ~ Norabidea: Ondres Ondres Plage,40209
OIAR01,OIAR01,Oihan Argi,Saint-Pierre-d'Irube - Oihan Argi,43.46182600,-1.43653200,,,0,place_OIAR,2,OIAR01,Saint-Pierre-d'Irube,OIAR01,Direction ~ Norabidea: Bayonne Lauga/Cassin/Marrac / Saint Pierre D'Irube Aturri,64496
OIAR02,OIAR02,Oihan Argi,Saint-Pierre-d'Irube - Oihan Argi,43.46176600,-1.43639000,,,0,place_OIAR,2,OIAR02,Saint-Pierre-d'Irube,OIAR02,Direction ~ Norabidea: Saint Pierre D'Irube Mur à gauche/Hillans / Saint Pierre D'Irube Bel Air,64496
OROK01,OROK01,Orok Bat,Anglet - Orok Bat,43.51152600,-1.50418000,,,0,place_OROK,2,OROK01,Anglet,OROK01,Direction ~ Norabidea: Bidart Lore Landa,64024
OROK02,OROK02,Orok Bat,Anglet - Orok Bat,43.51152400,-1.50430600,,,0,place_OROK,2,OROK02,Anglet,OROK02,Direction ~ Norabidea: Bayonne Place des Basques,64024
OSTE02,OSTE02,Osteys,Bayonne - Osteys,43.50921800,-1.46365000,,,0,place_OSTE,2,OSTE02,Bayonne,OSTE02,Direction ~ Norabidea: Bayonne Sainsontan,64102
OURT01,OURT01,Ourthoua,Saint-Pierre-d'Irube - Ourthoua,43.46231100,-1.44671100,,,0,place_OURT,2,OURT01,Saint-Pierre-d'Irube,OURT01,Direction ~ Norabidea: Bayonne Lauga/Cassin/Marrac / Saint Pierre D'Irube Aturri,64496
OURT02,OURT02,Ourthoua,Saint-Pierre-d'Irube - Ourthoua,43.46234600,-1.44648700,,,0,place_OURT,2,OURT02,Saint-Pierre-d'Irube,OURT02,Direction ~ Norabidea: Saint Pierre D'Irube Mur à gauche/Hillans / Saint Pierre D'Irube Bel Air,64496
OYHA01,OYHA01,Oyam,Bidart - Oyam,43.43525500,-1.58264800,,,0,place_OYHA,2,OYHA01,Bidart,OYHA01,Direction ~ Norabidea: Bidart Mairie de Bidart,64125
GOUG11,GOUG11,P. Gougeard,Anglet - P. Gougeard,43.50031000,-1.50413400,,,0,place_GOUG,2,GOUG11,Anglet,GOUG11,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
GOUG12,GOUG12,P. Gougeard,Anglet - P. Gougeard,43.49988200,-1.50479100,,,0,place_GOUG,2,GOUG12,Anglet,GOUG12,Direction ~ Norabidea: Bayonne Hauts de Bayonne,64024
PANO01,PANO01,Panorama,Bayonne - Panorama,43.47513500,-1.48483000,,,0,place_PANO,2,PANO01,Bayonne,PANO01,Direction ~ Norabidea: Bayonne Technocité,64102
PANO02,PANO02,Panorama,Bayonne - Panorama,43.47523800,-1.48456700,,,0,place_PANO,2,PANO02,Bayonne,PANO02,Direction ~ Norabidea: Tarnos Garròs,64102
PCAS01,PCAS01,Parc de Castillon,Boucau - Parc de Castillon,43.52967100,-1.46257200,,,0,place_PCAS,2,PCAS01,Boucau,PCAS01,Direction ~ Norabidea: Bayonne Technocité,64140
PCAS02,PCAS02,Parc de Castillon,Tarnos - Parc de Castillon,43.52955400,-1.46239200,,,0,place_PCAS,2,PCAS02,Tarnos,PCAS02,Direction ~ Norabidea: Tarnos Garròs,40312
LRDT01,LRDT01,Parc de La Redoute,Bassussarry - Parc de La Redoute,43.43372800,-1.50844200,,,0,place_LRDT,1,LRDT01,Bassussarry,LRDT01,Direction ~ Norabidea: Biarritz Gare de Biarritz,64100
LRDT02,LRDT02,Parc de la Redoute,Bassussarry - Parc de la Redoute,43.43373700,-1.50839100,,,0,place_LRDT,2,LRDT02,Bassussarry,LRDT02,Direction ~ Norabidea: Bayonne Place des Basques,64100
PMAZ01,PMAZ01,Parc Mazon,Biarritz - Parc Mazon,43.47713100,-1.56239700,,,0,place_PMAZ,2,PMAZ01,Biarritz,PMAZ01,Direction ~ Norabidea: Biarritz Harispe,64122
PARK01,PARK01,Park Larivière,Biarritz - Park Larivière,43.48209300,-1.55247400,,,0,place_PARK1,2,PARK01,Biarritz,PARK01,Direction ~ Norabidea: Biarritz Harispe,64122
PARK02,PARK02,Park Larivère,Biarritz - Park Larivère,43.48200600,-1.55227900,,,0,place_PARK,2,PARK02,Biarritz,PARK02,Direction ~ Norabidea: Biarritz Haraout,64122
FLPK01,FLPK01,Parking Floquet,Biarritz - Parking Floquet,43.47878500,-1.55444000,,,0,place_FLPK,2,FLPK01,Biarritz,FLPK01,Direction ~ Norabidea: Biarritz Hippodrome,64122
FLPK02,FLPK02,Parking Floquet,Biarritz - Parking Floquet,43.47884100,-1.55458300,,,0,place_FLPK,2,FLPK02,Biarritz,FLPK02,Direction ~ Norabidea: Biarritz St Charles,64122
PARM01,PARM01,Parme,Biarritz - Parme,43.47118000,-1.53538700,,,0,place_PARM,2,PARM01,Biarritz,PARM01,Direction ~ Norabidea: Anglet Redon/La Barre / Bayonne Sainsontan,64122
PARM02,PARM02,Parme,Biarritz - Parme,43.47130600,-1.53550700,,,0,place_PARM,2,PARM02,Biarritz,PARM02,Direction ~ Norabidea: Biarritz Cité Scolaire / Biarritz Aéroport/Bidart Izarbel,64122
PSTR11,PSTR11,Pasteur,Biarritz - Pasteur,43.47426500,-1.55032800,,,0,place_PSTR,2,PSTR11,Biarritz,PSTR11,Direction ~ Norabidea: Biarritz St Charles,64122
