shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
N30042,43.36100769,-1.69819105,80007,11.517000
N30042,43.36104965,-1.69809401,80008,11.526000
N30042,43.36111832,-1.69781101,80009,11.550000
N30042,43.36122513,-1.69744205,80010,11.582000
N30042,43.36132431,-1.69715703,80011,11.608000
N30042,43.36151123,-1.69666803,80012,11.653000
N30042,43.36167526,-1.69626200,80013,11.690000
N30042,43.36171722,-1.69615102,80014,11.700000
N30042,43.36177826,-1.69598603,80015,11.715000
N30042,43.36186981,-1.69575596,80016,11.736000
N30042,43.36193085,-1.69559205,80017,11.752000
N30042,43.36200714,-1.69540000,80018,11.769000
N30042,43.36205673,-1.69528103,80019,11.780000
N30042,43.36212540,-1.69510305,80020,11.797000
N30042,43.36225891,-1.69476795,80021,11.828000
N30042,43.36241150,-1.69439399,80022,11.863000
N30042,43.36249161,-1.69418800,80023,11.882000
N30042,43.36252594,-1.69410896,80024,11.889000
N30042,43.36261749,-1.69387603,80025,11.910000
N30042,43.36268997,-1.69369304,80026,11.927000
N30042,43.36275101,-1.69353497,80027,11.942000
N30042,43.36281204,-1.69335306,80028,11.958000
N30042,43.36284256,-1.69322205,80029,11.969000
N30042,43.36285782,-1.69308400,80030,11.981000
N30042,43.36284256,-1.69300199,80031,11.987000
N30042,43.36284637,-1.69291103,80032,11.995000
N30042,43.36284637,-1.69280505,80033,12.003000
N30042,43.36284637,-1.69266903,80034,12.014000
N30042,43.36285782,-1.69257104,80035,12.022000
N30042,43.36286926,-1.69249403,80036,12.029000
N30042,43.36288071,-1.69243395,80037,12.034000
N30042,43.36289597,-1.69238400,80038,12.038000
N30042,43.36292267,-1.69229603,80039,12.046000
N30042,43.36289215,-1.69224501,80040,12.051000
N30042,43.36287689,-1.69217098,80041,12.057000
N30042,43.36287308,-1.69209099,80042,12.064000
N30042,43.36288452,-1.69202197,80043,12.070000
N30042,43.36290359,-1.69196796,80044,12.075000
N30042,43.36294174,-1.69191206,80045,12.081000
N30042,43.36298752,-1.69188297,80046,12.086000
N30042,43.36303329,-1.69186497,80047,12.092000
N30042,43.36308289,-1.69186199,80048,12.097000
N30042,43.36314011,-1.69187200,80049,12.104000
N30042,43.36321640,-1.69184899,80050,12.112000
N30042,43.36326218,-1.69183195,80051,12.118000
N30042,43.36332703,-1.69178998,80052,12.126000
N30042,43.36339569,-1.69171596,80053,12.135000
N30042,43.36345673,-1.69163203,80054,12.145000
N30042,43.36351013,-1.69153595,80055,12.155000
N30042,43.36357498,-1.69140697,80056,12.168000
N30042,43.36364746,-1.69123495,80057,12.184000
N30042,43.36371231,-1.69107103,80058,12.199000
N30042,43.36380386,-1.69084501,80059,12.220000
N30042,43.36388779,-1.69065499,80060,12.238000
N30042,43.36396790,-1.69048798,80061,12.254000
N30042,43.36404419,-1.69034696,80062,12.268000
N30042,43.36412048,-1.69022405,80063,12.281000
N30042,43.36420059,-1.69011796,80064,12.293000
N30042,43.36429977,-1.69001698,80065,12.307000
N30042,43.36465454,-1.68956196,80066,12.361000
N30042,43.36494064,-1.68919098,80067,12.405000
N30042,43.36529541,-1.68872297,80068,12.460000
N30042,43.36553192,-1.68840396,80069,12.497000
N30042,43.36576462,-1.68808806,80070,12.533000
N30042,43.36605835,-1.68769801,80071,12.579000
N30042,43.36623383,-1.68748796,80072,12.604000
N30042,43.36637497,-1.68734503,80073,12.624000
N30042,43.36650848,-1.68724000,80074,12.641000
N30042,43.36667633,-1.68712997,80075,12.662000
N30042,43.36686325,-1.68699801,80076,12.685000
N30042,43.36750793,-1.68668795,80077,12.761000
N30042,43.36766052,-1.68656194,80078,12.781000
N30042,43.36793137,-1.68626499,80079,12.819000
N30042,43.36804962,-1.68614101,80080,12.836000
N30042,43.36816788,-1.68599999,80081,12.853000
N30042,43.36825943,-1.68586099,80082,12.868000
N30042,43.36834717,-1.68571806,80083,12.884000
N30042,43.36840820,-1.68560100,80084,12.895000
N30042,43.36843109,-1.68549395,80085,12.904000
N30042,43.36848831,-1.68535101,80086,12.918000
N30042,43.36856842,-1.68514800,80087,12.936000
N30042,43.36864090,-1.68495297,80088,12.954000
N30042,43.36873245,-1.68469000,80089,12.978000
N30042,43.36878967,-1.68451500,80090,12.993000
N30042,43.36880493,-1.68447697,80091,12.997000
N30042,43.36886978,-1.68430197,90002,13.013000
N30042,43.36893082,-1.68413496,90003,13.028000
N30042,43.36899185,-1.68398094,90004,13.042000
N30042,43.36907959,-1.68378699,90005,13.061000
N30042,43.36913300,-1.68372703,90006,13.068000
N30042,43.36921310,-1.68357897,90007,13.083000
N30042,43.36930466,-1.68344295,90008,13.098000
N30042,43.36939621,-1.68332303,90009,13.112000
N30042,43.36950302,-1.68321705,90010,13.127000
N30042,43.36964035,-1.68309700,90011,13.145000
N30042,43.36980057,-1.68297696,90012,13.165000
N30042,43.37000275,-1.68283796,90013,13.190000
N30042,43.37009811,-1.68276405,90014,13.202000
N30042,43.37017441,-1.68270695,90015,13.212000
N30042,43.37040710,-1.68254006,90016,13.241000
N30042,43.37063980,-1.68237197,90017,13.271000
N30042,43.37070847,-1.68232298,90018,13.279000
N30042,43.37079239,-1.68226194,90019,13.290000
N30042,43.37097931,-1.68212295,90020,13.313000
N30042,43.37119675,-1.68196404,90021,13.341000
N30042,43.37136459,-1.68184304,90022,13.362000
N30042,43.37146759,-1.68176496,90023,13.375000
N30042,43.37157440,-1.68168700,90024,13.388000
N30042,43.37164688,-1.68159401,90025,13.399000
N30042,43.37181854,-1.68145502,90026,13.422000
N30042,43.37190247,-1.68140697,90027,13.432000
N30042,43.37223053,-1.68133795,90028,13.469000
N30042,43.37224579,-1.68129396,90029,13.473000
N30042,43.37226868,-1.68126202,90030,13.476000
N30042,43.37229156,-1.68124104,90031,13.479000
N30042,43.37232590,-1.68122303,90032,13.483000
N30042,43.37236786,-1.68121803,90033,13.488000
N30042,43.37242889,-1.68098998,90034,13.508000
N30042,43.37244415,-1.68090701,90035,13.515000
N30042,43.37245560,-1.68088198,90036,13.517000
N30042,43.37247849,-1.68084800,90037,13.521000
N30042,43.37265396,-1.68069100,90038,13.544000
N30042,43.37289810,-1.68045795,90039,13.577000
N30042,43.37298584,-1.68037903,90040,13.589000
N30042,43.37325668,-1.68011796,90041,13.626000
N30042,43.37339783,-1.67998302,90042,13.645000
N30042,43.37356949,-1.67981803,90043,13.668000
N30042,43.37370300,-1.67973804,90044,13.684000
N30042,43.37380219,-1.67963398,90045,13.698000
N30042,43.37404251,-1.67940605,90046,13.731000
N30042,43.37438965,-1.67907202,90047,13.778000
N30042,43.37454605,-1.67891896,90048,13.799000
N30042,43.37469864,-1.67876005,90049,13.820000
N30042,43.37485123,-1.67858100,90050,13.843000
N30042,43.37495041,-1.67846501,90051,13.857000
N30042,43.37497330,-1.67834997,90052,13.867000
N30042,43.37506104,-1.67823899,90053,13.880000
N30042,43.37521362,-1.67802596,90054,13.904000
N30042,43.37532425,-1.67788196,90055,13.921000
N30042,43.37544632,-1.67770803,90056,13.941000
N30042,43.37549210,-1.67764401,90057,13.948000
N30042,43.37554169,-1.67757499,90058,13.956000
N30042,43.37562561,-1.67745399,90059,13.969000
N30042,43.37567139,-1.67738497,90060,13.977000
N30042,43.37572861,-1.67731202,90061,13.986000
N30042,43.37580872,-1.67719698,90062,13.999000
N30042,43.37587357,-1.67709804,90063,14.009000
N30042,43.37593460,-1.67698300,90064,14.021000
N30042,43.37597275,-1.67688704,90065,14.030000
N30042,43.37601089,-1.67677104,90066,14.040000
N30042,43.37604904,-1.67662001,90067,14.053000
N30042,43.37607956,-1.67650104,90068,14.063000
N30042,43.37614822,-1.67624295,90069,14.086000
N30042,43.37617874,-1.67612803,100002,14.096000
N30042,43.37623596,-1.67590499,100003,14.115000
N30042,43.37628937,-1.67574298,100004,14.129000
N30042,43.37632751,-1.67563999,100005,14.139000
N30042,43.37638855,-1.67550695,100006,14.151000
N30042,43.37646103,-1.67538202,100007,14.164000
N30042,43.37663651,-1.67510200,100008,14.194000
N30042,43.37679672,-1.67484403,100009,14.221000
N30042,43.37700272,-1.67450798,100010,14.257000
N30042,43.37720108,-1.67418504,100011,14.291000
N30042,43.37733841,-1.67396605,100012,14.315000
N30042,43.37742615,-1.67382002,100013,14.330000
N30042,43.37749863,-1.67367303,100014,14.345000
N30042,43.37756729,-1.67358005,100015,14.355000
N30042,43.37761307,-1.67344701,100016,14.367000
N30042,43.37767792,-1.67323506,100017,14.386000
N30042,43.37773514,-1.67304897,100018,14.402000
N30042,43.37776184,-1.67295003,100019,14.411000
N30042,43.37779617,-1.67283106,100020,14.421000
N30042,43.37783432,-1.67268801,100021,14.434000
N30042,43.37786865,-1.67256606,100022,14.444000
N30042,43.37789917,-1.67244601,100023,14.454000
N30042,43.37806320,-1.67188895,100024,14.503000
N30042,43.37811661,-1.67171097,100025,14.519000
N30042,43.37818146,-1.67148101,100026,14.539000
N30042,43.37821198,-1.67136002,100027,14.549000
N30042,43.37825775,-1.67123199,100028,14.561000
N30042,43.37829208,-1.67113602,100029,14.569000
N30042,43.37833786,-1.67104101,100030,14.579000
N30042,43.37836838,-1.67097199,100031,14.585000
N30042,43.37841415,-1.67089605,100032,14.593000
N30042,43.37845993,-1.67082405,100033,14.601000
N30042,43.37858200,-1.67066503,100034,14.620000
N30042,43.37870789,-1.67050600,100035,14.639000
N30042,43.37890244,-1.67025197,100036,14.668000
N30042,43.37920761,-1.66986203,100037,14.715000
N30042,43.37949753,-1.66950500,100038,14.758000
N30042,43.37959671,-1.66939795,100039,14.772000
N30042,43.37970734,-1.66929400,100040,14.787000
N30042,43.37984467,-1.66917396,100041,14.805000
N30042,43.38015366,-1.66889799,100042,14.846000
N30042,43.38028717,-1.66877902,100043,14.864000
N30042,43.38039780,-1.66868603,100044,14.878000
N30042,43.38072586,-1.66840005,100045,14.921000
N30042,43.38082504,-1.66831100,100046,14.935000
N30042,43.38102722,-1.66814399,100047,14.961000
N30042,43.38114166,-1.66805303,100048,14.975000
N30042,43.38128662,-1.66794503,100049,14.994000
N30042,43.38138962,-1.66786301,110002,15.007000
N30042,43.38149261,-1.66779804,110003,15.020000
N30042,43.38157654,-1.66774595,110004,15.030000
N30042,43.38162613,-1.66767704,110005,15.038000
N30042,43.38167572,-1.66764700,110006,15.044000
N30042,43.38183594,-1.66755402,110007,15.063000
N30042,43.38202286,-1.66745102,110008,15.085000
N30042,43.38214493,-1.66737795,110009,15.101000
N30042,43.38228989,-1.66730297,110010,15.118000
N30042,43.38237762,-1.66728795,110011,15.127000
N30042,43.38253021,-1.66719103,110012,15.146000
N30042,43.38271713,-1.66706598,110013,15.169000
N30042,43.38284683,-1.66697097,110014,15.186000
N30042,43.38294983,-1.66689098,110015,15.199000
N30042,43.38302612,-1.66683197,110016,15.209000
N30042,43.38317490,-1.66671705,110017,15.228000
N30042,43.38334274,-1.66659105,110018,15.249000
N30042,43.38354111,-1.66643596,110019,15.274000
N30042,43.38362885,-1.66636705,110020,15.285000
N30042,43.38373184,-1.66627097,110021,15.299000
N30042,43.38382339,-1.66617596,110022,15.312000
N30042,43.38392258,-1.66606700,110023,15.326000
N30042,43.38398743,-1.66598296,110024,15.336000
N30042,43.38403320,-1.66591597,110025,15.344000
N30042,43.38410187,-1.66580296,110026,15.356000
N30042,43.38420868,-1.66560996,110027,15.375000
N30042,43.38426590,-1.66548204,110028,15.387000
N30042,43.38437653,-1.66524696,110029,15.410000
N30042,43.38451385,-1.66494405,110030,15.439000
N30042,43.38465118,-1.66464496,110031,15.467000
N30042,43.38474274,-1.66445994,110032,15.486000
N30042,43.38481140,-1.66432703,110033,15.499000
N30042,43.38483810,-1.66426694,110034,15.505000
N30042,43.38495255,-1.66401005,110035,15.529000
N30042,43.38498688,-1.66393304,110036,15.536000
N30042,43.38502121,-1.66385806,110037,15.544000
N30042,43.38508224,-1.66372502,110038,15.556000
N30042,43.38511276,-1.66365695,110039,15.563000
N30042,43.38513565,-1.66359901,110040,15.568000
N30042,43.38515472,-1.66356003,110041,15.572000
N30042,43.38516617,-1.66353595,110042,15.574000
N30042,43.38521957,-1.66340995,110043,15.586000
N30042,43.38523483,-1.66337705,110044,15.589000
N30042,43.38529968,-1.66322803,110045,15.603000
N30042,43.38545227,-1.66285503,110046,15.638000
N30042,43.38549423,-1.66275203,110047,15.648000
N30042,43.38550186,-1.66273403,110048,15.649000
N30042,43.38550186,-1.66269302,110049,15.652000
N30042,43.38551712,-1.66263402,110051,15.658000
N30042,43.38553619,-1.66259098,110052,15.662000
N30042,43.38556290,-1.66252601,110053,15.668000
N30042,43.38559341,-1.66242504,110054,15.676000
N30042,43.38567352,-1.66223705,110055,15.694000
N30042,43.38574982,-1.66211796,110056,15.707000
N30042,43.38581085,-1.66204798,110057,15.716000
N30042,43.38589478,-1.66195500,110058,15.728000
N30042,43.38590240,-1.66186702,110059,15.735000
N30042,43.38591766,-1.66180694,110060,15.740000
N30042,43.38592911,-1.66178405,110061,15.742000
N30042,43.38594818,-1.66175401,110062,15.746000
N30042,43.38598633,-1.66171396,110063,15.751000
N30042,43.38602829,-1.66169202,110064,15.756000
N30042,43.38603210,-1.66163099,110065,15.761000
N30042,43.38602829,-1.66157305,110066,15.766000
N30042,43.38603592,-1.66152799,110067,15.769000
N30042,43.38603973,-1.66144705,110068,15.776000
N30042,43.38604736,-1.66134906,110069,15.784000
N30042,43.38604736,-1.66125798,120002,15.791000
N30042,43.38604736,-1.66119003,120003,15.797000
N30042,43.38604736,-1.66116703,120004,15.799000
N30042,43.38605118,-1.66108406,120005,15.805000
N30042,43.38608551,-1.66097605,120006,15.815000
N30042,43.38608551,-1.66088903,120007,15.822000
N30042,43.38608932,-1.66073895,120008,15.834000
N30042,43.38608932,-1.66060305,120009,15.845000
N30042,43.38609695,-1.66051698,120010,15.852000
N30042,43.38613129,-1.66033697,120011,15.867000
N30042,43.38615799,-1.66021895,120012,15.877000
N30042,43.38616562,-1.66020095,120013,15.879000
N30042,43.38618469,-1.66014099,120014,15.884000
N30042,43.38621140,-1.66006505,120015,15.891000
N30042,43.38621521,-1.66005003,120016,15.892000
N30042,43.38623428,-1.65999699,120017,15.897000
N30042,43.38625336,-1.65992904,120018,15.903000
N30042,43.38633347,-1.65965998,120019,15.927000
N30042,43.38645172,-1.65929794,120020,15.959000
N30042,43.38651657,-1.65911102,120021,15.975000
N30042,43.38657379,-1.65892303,120022,15.992000
N30042,43.38662338,-1.65876102,120023,16.006001
N30042,43.38669586,-1.65852106,120024,16.027000
N30042,43.38697052,-1.65774798,120025,16.097000
N30042,43.38705063,-1.65753996,120026,16.115999
N30042,43.38715363,-1.65727103,120027,16.141001
N30042,43.38729477,-1.65690303,120028,16.174000
N30042,43.38740921,-1.65658200,120029,16.202999
N30042,43.38747406,-1.65635896,120030,16.223000
N30042,43.38758850,-1.65593398,120031,16.259001
N30042,43.38766098,-1.65572202,120032,16.278999
N30042,43.38779449,-1.65543103,120033,16.306000
N30042,43.38794327,-1.65520000,120034,16.330999
N30042,43.38803482,-1.65505302,120035,16.347000
N30042,43.38814163,-1.65488994,120036,16.365000
N30042,43.38860321,-1.65421200,120037,16.440001
N30042,43.38877106,-1.65393603,120038,16.469000
N30042,43.38883591,-1.65379906,120039,16.483000
N30042,43.38880920,-1.65377796,120040,16.486000
N30042,43.38879013,-1.65375996,120041,16.488001
N30042,43.38877487,-1.65372300,120042,16.492001
N30042,43.38876724,-1.65367806,120043,16.496000
N30042,43.38877869,-1.65363300,120044,16.499001
N30042,43.38878632,-1.65360904,120045,16.502001
N30042,43.38880920,-1.65357995,120046,16.504999
N30042,43.38882446,-1.65356803,120047,16.507000
N30042,43.38885117,-1.65356195,120048,16.510000
N30042,43.38887405,-1.65356100,120049,16.511999
N30042,43.38890457,-1.65357494,120050,16.516001
N30042,43.38893509,-1.65361500,120051,16.521000
N30042,43.38907623,-1.65362597,120052,16.535999
N30042,43.38924789,-1.65365005,120053,16.556000
N30042,43.38937759,-1.65367901,120054,16.570000
N30042,43.38958359,-1.65372205,120055,16.593000
N30042,43.38967133,-1.65374100,120056,16.604000
N30042,43.38981247,-1.65377200,120057,16.618999
N30042,43.38990784,-1.65379596,120058,16.629999
N30042,43.39005661,-1.65382397,120059,16.646999
N30042,43.39024353,-1.65386498,120060,16.667999
N30042,43.39037704,-1.65390396,120061,16.683001
N30042,43.39050674,-1.65394604,120062,16.698000
N30042,43.39065933,-1.65401006,120063,16.715000
N30042,43.39102936,-1.65419102,120064,16.759001
N30042,43.39118958,-1.65428901,120065,16.778999
N30042,43.39126205,-1.65434504,120066,16.788000
N30042,43.39136887,-1.65443695,120067,16.802000
N30042,43.39155579,-1.65452302,120068,16.823999
N30042,43.39161301,-1.65454304,120069,16.830000
N30042,43.39164734,-1.65454495,120070,16.834000
N30042,43.39168167,-1.65453696,120071,16.837999
N30042,43.39173508,-1.65451300,120072,16.844000
N30042,43.39178848,-1.65446806,120073,16.851000
N30042,43.39181900,-1.65442204,120074,16.856001
N30042,43.39185715,-1.65437198,120075,16.862000
N30042,43.39189911,-1.65429795,120076,16.870001
N30042,43.39197540,-1.65421104,120077,16.881001
N30042,43.39202118,-1.65409303,120078,16.892000
N30042,43.39208221,-1.65392804,120079,16.907000
N30042,43.39211655,-1.65389395,120080,16.910999
N30042,43.39213943,-1.65383506,120081,16.917000
N30042,43.39216232,-1.65377295,120082,16.922001
N30042,43.39219666,-1.65369201,120083,16.930000
N30042,43.39225769,-1.65352094,120084,16.945000
N30042,43.39231491,-1.65334797,120085,16.961000
N30042,43.39236069,-1.65322304,120086,16.972000
N30042,43.39240646,-1.65309596,120087,16.983000
N30042,43.39252090,-1.65286803,120088,17.006001
N30042,43.39266968,-1.65258706,120089,17.034000
N30042,43.39311218,-1.65180695,130002,17.114000
N30042,43.39336014,-1.65135396,130003,17.160000
N30042,43.39362335,-1.65091801,130004,17.205999
N30042,43.39370728,-1.65077996,130005,17.221001
N30042,43.39375687,-1.65070295,130006,17.229000
N30042,43.39379883,-1.65061700,130007,17.237000
N30042,43.39382935,-1.65055895,130008,17.243000
N30042,43.39392853,-1.65037405,130009,17.261999
N30042,43.39399338,-1.65026402,130010,17.273001
N30042,43.39426422,-1.64979303,130011,17.322001
N30042,43.39456940,-1.64924300,130012,17.378000
N30042,43.39463043,-1.64913297,130013,17.389000
N30042,43.39488220,-1.64868903,130014,17.434000
N30042,43.39490509,-1.64865100,130015,17.438999
N30042,43.39506531,-1.64839196,130016,17.466000
N30042,43.39514542,-1.64824700,130017,17.481001
N30042,43.39522934,-1.64809704,130018,17.496000
N30042,43.39529800,-1.64798200,130019,17.507999
N30042,43.39538574,-1.64783394,130020,17.524000
N30042,43.39557266,-1.64751303,130021,17.556999
N30042,43.39580154,-1.64710999,130022,17.598000
N30042,43.39583588,-1.64705300,130023,17.604000
N30042,43.39619827,-1.64640296,130024,17.671000
N30042,43.39632416,-1.64614105,130025,17.695999
N30042,43.39643478,-1.64595199,130026,17.716000
N30042,43.39653397,-1.64577103,130027,17.733999
N30042,43.39658356,-1.64568603,130028,17.743000
N30042,43.39699554,-1.64501500,140002,17.813999
N30042,43.39715958,-1.64473796,140003,17.843000
N30042,43.39722443,-1.64460003,140004,17.856001
N30042,43.39717865,-1.64457202,140005,17.862000
N30042,43.39715958,-1.64454103,140006,17.865000
